idade,data,estado,salario,nivel_educacao,numero_filhos,estado_civil,area_atuacao
24,23/11/1999,Bahia,4584.89,Ensino Superior,1,Casado,Comércio
39,21/04/1984,Paraíba,4965.41,Ensino Médio,0,Casado,Indústria
65,06/09/1958,Acre,9483.91,Ensino Médio,0,Casado,Comércio
88,23/09/1935,Pernambuco,10412.68,Ensino Superior,0,Casado,Saúde
30,09/11/1993,Mato Grosso,6379.35,Ensino Médio,2,Casado,Educação
22,15/11/2001,Pará,6666.38,Ensino Superior,0,Solteiro,Comércio
40,17/10/1983,Rio Grande do Sul,6259.28,Ensino Médio,2,Casado,Indústria
35,30/10/1988,Bahia,9912.29,Ensino Superior,2,Divorciado,Comércio
57,08/07/1966,Espírito Santo,11934.12,Ensino Superior,0,Solteiro,Comércio
30,12/12/1993,Distrito Federal,6305.46,Ensino Médio,0,Casado,Comércio
29,05/07/1994,Mato Grosso,7270.61,Ensino Médio,0,Casado,Saúde
45,28/11/1978,Santa Catarina,3173.04,Ensino Fundamental,2,Divorciado,Educação
60,06/05/1963,Roraima,6446.3,Ensino Fundamental,1,Casado,Saúde
52,12/05/1971,Minas Gerais,8534.82,Ensino Médio,5,Casado,Tecnologia
41,25/03/1983,Paraíba,5849.17,Ensino Superior,1,Solteiro,Tecnologia
63,13/02/1961,Piauí,13352.12,Ensino Médio,0,Casado,Tecnologia
18,17/10/2005,Rio Grande do Norte,4331.64,Ensino Médio,0,Casado,Tecnologia
63,07/04/1961,Pará,6015.06,Ensino Médio,0,Viúvo,Educação
44,27/09/1979,Mato Grosso,5319.58,Ensino Fundamental,1,Casado,Educação
65,03/01/1959,Distrito Federal,18849.57,Ensino Médio,2,Casado,Tecnologia
19,21/09/2004,Amazonas,4745.75,Ensino Médio,1,Casado,Tecnologia
57,31/07/1966,Espírito Santo,5678.43,Ensino Médio,3,Casado,Saúde
57,08/01/1967,Piauí,6783.61,Ensino Médio,2,Solteiro,Indústria
59,06/08/1964,Pernambuco,8293.84,Ensino Médio,2,Solteiro,Educação
36,30/11/1987,Ceará,6231.16,Ensino Médio,2,Solteiro,Indústria
29,19/07/1994,Minas Gerais,6629.02,Ensino Médio,1,Solteiro,Indústria
48,12/02/1976,Rio Grande do Sul,12936.41,Ensino Superior,0,Casado,Saúde
46,30/04/1977,Rio Grande do Norte,7833.01,Ensino Médio,3,Casado,Tecnologia
70,31/08/1953,Alagoas,7464.29,Ensino Médio,1,Casado,Indústria
26,22/07/1997,Sergipe,6436.94,Ensino Superior,0,Solteiro,Indústria
49,26/12/1974,Santa Catarina,10841.06,Ensino Médio,1,Solteiro,Indústria
62,30/10/1961,Distrito Federal,11087.57,Ensino Médio,2,Solteiro,Comércio
24,23/02/2000,Tocantins,5321.89,Ensino Médio,1,Solteiro,Indústria
47,30/04/1976,Ceará,6822.42,Ensino Superior,0,Solteiro,Tecnologia
39,01/06/1984,Paraná,6101.11,Ensino Superior,0,Casado,Indústria
48,05/06/1975,Maranhão,7334.31,Ensino Superior,1,Casado,Tecnologia
42,07/04/1982,Paraíba,4572.2,Ensino Fundamental,1,Casado,Saúde
35,05/11/1988,Piauí,5878.26,Ensino Médio,0,Solteiro,Tecnologia
20,28/10/2003,Roraima,2491.71,Ensino Médio,1,Casado,Indústria
24,24/02/2000,Minas Gerais,7964.39,Ensino Superior,0,Casado,Comércio
53,15/08/1970,Rio Grande do Norte,13831.81,Ensino Superior,1,Casado,Tecnologia
31,14/12/1992,Rio Grande do Norte,2056.92,Ensino Fundamental,0,Casado,Saúde
40,13/04/1983,Paraná,10876.56,Ensino Médio,0,Casado,Tecnologia
42,24/07/1981,São Paulo,3946.22,Ensino Médio,3,Casado,Educação
23,08/02/2001,Rio de Janeiro,8535.91,Ensino Superior,0,Solteiro,Comércio
54,01/02/1970,Goiás,14347.78,Ensino Superior,0,Solteiro,Saúde
26,16/08/1997,Santa Catarina,10110.28,Ensino Superior,3,Divorciado,Comércio
41,09/05/1982,Ceará,8430.19,Ensino Médio,0,Casado,Tecnologia
29,07/07/1994,Mato Grosso do Sul,2188.7,Ensino Fundamental,2,Solteiro,Comércio
62,26/10/1961,Santa Catarina,12746.95,Ensino Médio,1,Casado,Indústria
29,09/02/1995,São Paulo,6914.81,Ensino Superior,1,Casado,Tecnologia
35,26/03/1989,Goiás,7179.16,Ensino Médio,0,Solteiro,Saúde
73,28/07/1950,Mato Grosso do Sul,6801.32,Ensino Superior,5,Casado,Educação
48,28/03/1976,Pernambuco,6317.85,Ensino Médio,3,Casado,Comércio
26,06/02/1998,Tocantins,8600.27,Pós-graduação,1,Solteiro,Saúde
19,15/07/2004,Paraná,4583.74,Ensino Superior,1,Divorciado,Comércio
41,01/10/1982,Bahia,7565.78,Ensino Médio,1,Casado,Comércio
46,26/01/1978,Distrito Federal,7715.93,Ensino Médio,0,Solteiro,Indústria
20,21/11/2003,Ceará,4067.28,Ensino Médio,2,Solteiro,Saúde
25,02/09/1998,Pernambuco,2907.08,Ensino Médio,2,Casado,Saúde
63,31/10/1960,Mato Grosso do Sul,13462.05,Ensino Médio,1,Casado,Tecnologia
52,29/12/1971,Piauí,8842.05,Ensino Médio,1,Solteiro,Indústria
35,23/04/1988,São Paulo,4639.97,Ensino Médio,1,Casado,Educação
60,23/07/1963,Paraíba,4388.38,Ensino Médio,0,Divorciado,Indústria
40,23/07/1983,Amazonas,12405.75,Ensino Superior,0,Divorciado,Tecnologia
20,26/12/2003,Amazonas,3262.13,Ensino Médio,1,Solteiro,Tecnologia
25,11/11/1998,Amazonas,5697.21,Ensino Médio,0,Solteiro,Saúde
59,13/01/1965,Sergipe,5353.31,Ensino Fundamental,3,Casado,Indústria
46,03/02/1978,São Paulo,12024.97,Ensino Superior,3,Casado,Saúde
43,20/05/1980,Espírito Santo,9700.74,Ensino Médio,0,Casado,Indústria
52,15/06/1971,Distrito Federal,6152.99,Ensino Médio,2,Divorciado,Tecnologia
29,25/02/1995,Pernambuco,7454.74,Ensino Médio,0,Solteiro,Comércio
44,16/09/1979,Pará,12527.7,Ensino Superior,0,Solteiro,Saúde
37,14/03/1987,Minas Gerais,6180.13,Ensino Médio,0,Casado,Tecnologia
41,26/04/1982,Paraná,9116.36,Ensino Médio,1,Solteiro,Saúde
27,21/03/1997,Rondônia,3566.09,Ensino Superior,1,Casado,Educação
19,11/11/2004,Sergipe,5268.45,Ensino Médio,1,Solteiro,Educação
74,29/07/1949,Pará,11705.55,Ensino Médio,0,Solteiro,Educação
21,01/04/2003,Maranhão,5233.35,Ensino Superior,1,Casado,Indústria
50,27/01/1974,Mato Grosso do Sul,8180.33,Ensino Médio,2,Casado,Tecnologia
26,05/10/1997,Distrito Federal,2642.4,Ensino Fundamental,1,Solteiro,Indústria
35,25/06/1988,Paraná,3750.35,Ensino Médio,1,Casado,Educação
29,29/01/1995,Pernambuco,7740.7,Ensino Médio,1,Casado,Indústria
29,02/12/1994,Tocantins,7372.2,Ensino Médio,0,Divorciado,Tecnologia
59,06/11/1964,Rondônia,6542.13,Ensino Médio,0,Casado,Saúde
53,01/05/1970,Santa Catarina,6085.85,Ensino Médio,0,Solteiro,Comércio
28,17/10/1995,Rio Grande do Norte,4493.24,Ensino Médio,2,Divorciado,Indústria
61,04/09/1962,Amapá,7569.09,Ensino Médio,1,Casado,Saúde
48,28/11/1975,Roraima,8253.42,Ensino Médio,0,Casado,Indústria
23,13/07/2000,Rio Grande do Norte,8137.56,Pós-graduação,3,Casado,Indústria
34,27/01/1990,Minas Gerais,7612.46,Ensino Superior,0,Viúvo,Indústria
62,13/09/1961,Maranhão,17386.74,Ensino Superior,1,Casado,Saúde
31,19/05/1992,Paraná,14807.94,Ensino Superior,2,Divorciado,Tecnologia
82,18/01/1942,Minas Gerais,4408.89,Ensino Fundamental,1,Solteiro,Tecnologia
70,26/03/1954,Pará,1714.53,Ensino Fundamental,0,Casado,Educação
40,23/03/1984,Tocantins,8007.31,Ensino Médio,2,Casado,Educação
34,20/02/1990,Amazonas,5688.4,Ensino Médio,1,Solteiro,Educação
35,25/04/1988,Mato Grosso do Sul,4229.18,Ensino Superior,2,Casado,Comércio
23,10/12/2000,Ceará,3358.95,Ensino Médio,0,Casado,Comércio
55,22/06/1968,Mato Grosso do Sul,8997.09,Pós-graduação,1,Casado,Comércio
19,19/02/2005,Distrito Federal,3618.17,Ensino Médio,2,Casado,Saúde
24,03/10/1999,Pará,3168.57,Ensino Fundamental,1,Casado,Indústria
29,05/05/1994,Maranhão,2799.02,Ensino Fundamental,0,Solteiro,Comércio
19,19/07/2004,São Paulo,5311.87,Ensino Médio,2,Solteiro,Saúde
62,27/04/1961,Minas Gerais,5597.7,Ensino Médio,0,Solteiro,Indústria
44,02/06/1979,Alagoas,8306.52,Ensino Médio,0,Casado,Indústria
47,11/02/1977,Amapá,10370.55,Ensino Médio,0,Solteiro,Saúde
35,18/09/1988,Paraná,5326.69,Ensino Médio,1,Casado,Saúde
20,12/05/2003,Paraíba,3106.11,Ensino Fundamental,1,Divorciado,Saúde
28,11/02/1996,Paraná,6052.37,Ensino Médio,3,Solteiro,Educação
50,08/06/1973,Distrito Federal,3946.73,Ensino Médio,2,Solteiro,Educação
18,08/07/2005,Bahia,5674.58,Ensino Médio,2,Casado,Educação
23,03/06/2000,Rio de Janeiro,11206.12,Ensino Superior,1,Solteiro,Saúde
37,10/04/1987,Pará,6399.6,Ensino Médio,0,Divorciado,Comércio
48,12/11/1975,Ceará,4052.71,Ensino Médio,0,Casado,Educação
63,28/02/1961,Distrito Federal,6991.17,Ensino Médio,5,Casado,Educação
38,07/02/1986,Mato Grosso,7319.04,Ensino Superior,2,Casado,Comércio
48,17/11/1975,Pará,9430.83,Ensino Superior,3,Casado,Comércio
44,24/11/1979,São Paulo,5223.35,Ensino Médio,2,Divorciado,Saúde
24,13/12/1999,Pará,7580.45,Ensino Superior,2,Casado,Tecnologia
46,24/08/1977,Ceará,8315.91,Ensino Superior,0,Solteiro,Indústria
65,01/04/1959,Alagoas,20321.66,Pós-graduação,1,Casado,Saúde
36,24/11/1987,Rio Grande do Sul,11126.27,Pós-graduação,3,Viúvo,Educação
48,31/08/1975,Rio de Janeiro,5929.82,Ensino Médio,1,Casado,Saúde
37,04/10/1986,Pará,7977.83,Ensino Superior,2,Casado,Comércio
29,21/02/1995,Mato Grosso,3741.62,Ensino Médio,2,Solteiro,Indústria
24,09/01/2000,Rio Grande do Norte,8284.2,Ensino Superior,0,Casado,Indústria
19,24/09/2004,Paraná,7687.99,Ensino Superior,1,Casado,Educação
61,03/08/1962,Amazonas,3031.75,Ensino Fundamental,1,Casado,Indústria
24,05/04/2000,Piauí,7205.75,Ensino Superior,2,Casado,Comércio
46,17/03/1978,Paraná,9844.89,Ensino Superior,1,Casado,Comércio
36,22/09/1987,Espírito Santo,13394.69,Ensino Superior,0,Solteiro,Saúde
47,17/03/1977,Amapá,6819.51,Ensino Fundamental,0,Solteiro,Saúde
21,01/05/2002,Pará,2053.61,Ensino Fundamental,0,Casado,Comércio
44,23/03/1980,Distrito Federal,8834.28,Ensino Médio,1,Casado,Saúde
43,18/01/1981,Minas Gerais,4503.28,Ensino Médio,1,Casado,Comércio
58,20/02/1966,Pará,7974.55,Ensino Médio,0,Divorciado,Educação
52,05/09/1971,Amapá,12328.82,Ensino Superior,0,Solteiro,Comércio
54,15/11/1969,Rio Grande do Sul,4959.76,Ensino Superior,1,Solteiro,Indústria
34,19/03/1990,Distrito Federal,5727.56,Ensino Médio,0,Divorciado,Indústria
22,11/12/2001,Mato Grosso,3265.68,Ensino Médio,3,Solteiro,Tecnologia
53,31/03/1971,São Paulo,6770.6,Ensino Médio,1,Casado,Saúde
80,29/09/1943,Minas Gerais,7446.33,Pós-graduação,0,Casado,Tecnologia
36,02/03/1988,Acre,4332.03,Ensino Médio,2,Solteiro,Comércio
24,28/12/1999,Tocantins,4928.28,Ensino Médio,2,Casado,Saúde
70,31/10/1953,Maranhão,3324.83,Ensino Médio,0,Divorciado,Tecnologia
65,17/01/1959,São Paulo,9382.05,Ensino Médio,2,Casado,Comércio
46,04/09/1977,Bahia,11336.92,Ensino Médio,1,Casado,Indústria
36,17/09/1987,Ceará,6569.83,Ensino Médio,1,Casado,Tecnologia
24,29/05/1999,Sergipe,7150.55,Ensino Médio,0,Casado,Saúde
47,04/03/1977,Bahia,7492.84,Ensino Fundamental,0,Casado,Tecnologia
54,23/07/1969,Amazonas,10298.86,Ensino Médio,1,Solteiro,Comércio
65,02/03/1959,Bahia,10431.76,Ensino Médio,3,Casado,Indústria
31,21/11/1992,Bahia,5642.03,Ensino Médio,4,Divorciado,Comércio
61,14/01/1963,Rio de Janeiro,11802.59,Ensino Médio,0,Casado,Comércio
74,14/02/1950,Minas Gerais,6226.0,Ensino Médio,0,Solteiro,Educação
43,15/09/1980,São Paulo,6872.32,Ensino Médio,1,Casado,Saúde
30,23/11/1993,Rio de Janeiro,2946.42,Ensino Médio,2,Casado,Comércio
27,08/12/1996,Rio Grande do Sul,3489.93,Ensino Médio,0,Casado,Educação
89,13/04/1934,Amazonas,11626.6,Ensino Superior,0,Casado,Comércio
64,16/11/1959,Santa Catarina,6588.7,Ensino Médio,0,Solteiro,Tecnologia
21,16/06/2002,Paraná,8712.9,Ensino Superior,1,Viúvo,Saúde
20,14/10/2003,Santa Catarina,3512.42,Ensino Médio,0,Casado,Comércio
74,03/06/1949,Ceará,4320.87,Ensino Médio,0,Casado,Comércio
64,30/07/1959,Paraíba,15528.91,Ensino Médio,1,Casado,Tecnologia
56,17/07/1967,Acre,10328.87,Ensino Médio,1,Casado,Comércio
55,05/06/1968,Pará,5770.31,Ensino Médio,3,Solteiro,Saúde
41,16/11/1982,Tocantins,6641.59,Ensino Médio,3,Casado,Saúde
20,21/05/2003,Rio Grande do Sul,6782.23,Ensino Superior,0,Solteiro,Tecnologia
23,16/04/2000,Mato Grosso do Sul,6600.65,Ensino Médio,2,Casado,Tecnologia
57,10/03/1967,Goiás,16901.01,Ensino Superior,0,Solteiro,Indústria
44,08/03/1980,Sergipe,6554.83,Ensino Superior,2,Solteiro,Comércio
24,07/05/1999,Rio Grande do Norte,4857.19,Ensino Médio,0,Solteiro,Indústria
22,09/07/2001,Acre,6666.04,Ensino Médio,0,Casado,Saúde
32,24/08/1991,Rio Grande do Norte,5746.67,Ensino Médio,0,Casado,Tecnologia
31,23/05/1992,Goiás,6843.54,Ensino Médio,1,Solteiro,Indústria
20,21/03/2004,Alagoas,7471.59,Ensino Médio,3,Solteiro,Tecnologia
25,27/09/1998,Pernambuco,15750.55,Pós-graduação,1,Casado,Tecnologia
22,14/07/2001,Acre,6646.76,Ensino Médio,2,Casado,Saúde
48,25/03/1976,Paraná,7548.45,Ensino Médio,4,Casado,Tecnologia
46,12/06/1977,Amapá,5226.29,Ensino Fundamental,0,Casado,Saúde
40,01/12/1983,Amapá,4746.48,Ensino Fundamental,1,Solteiro,Tecnologia
56,29/10/1967,Santa Catarina,5097.55,Ensino Fundamental,1,Casado,Saúde
44,20/02/1980,Mato Grosso,6528.06,Ensino Médio,0,Casado,Tecnologia
67,03/10/1956,Mato Grosso,5640.54,Ensino Fundamental,1,Solteiro,Educação
49,23/08/1974,Mato Grosso do Sul,9776.47,Ensino Médio,0,Casado,Comércio
63,03/02/1961,Roraima,4587.11,Ensino Fundamental,0,Solteiro,Comércio
59,03/10/1964,Roraima,12745.24,Ensino Médio,0,Casado,Educação
33,30/04/1990,Paraná,5805.66,Ensino Médio,3,Casado,Educação
31,17/11/1992,Rio de Janeiro,4002.56,Ensino Médio,3,Casado,Comércio
39,25/02/1985,Espírito Santo,7584.29,Ensino Médio,0,Solteiro,Indústria
35,11/01/1989,Piauí,9563.63,Ensino Superior,1,Divorciado,Indústria
19,12/09/2004,Rio Grande do Sul,6181.64,Ensino Médio,0,Solteiro,Saúde
81,13/04/1942,Amapá,7347.39,Ensino Superior,1,Solteiro,Saúde
58,05/09/1965,Amapá,7115.55,Ensino Médio,0,Divorciado,Tecnologia
59,05/02/1965,Pernambuco,3680.53,Ensino Fundamental,1,Casado,Comércio
18,04/06/2005,Amapá,4091.69,Ensino Médio,3,Casado,Indústria
73,19/11/1950,Tocantins,4639.02,Ensino Fundamental,1,Casado,Tecnologia
68,13/12/1955,Pernambuco,5278.09,Ensino Médio,0,Divorciado,Tecnologia
71,07/04/1953,Amazonas,3030.75,Ensino Fundamental,1,Casado,Indústria
33,15/07/1990,Espírito Santo,3329.3,Ensino Médio,0,Casado,Comércio
25,17/11/1998,Mato Grosso,4728.31,Ensino Médio,1,Casado,Indústria
31,18/02/1993,Ceará,3352.51,Ensino Fundamental,0,Divorciado,Indústria
66,05/09/1957,Ceará,6739.74,Pós-graduação,0,Casado,Saúde
29,01/10/1994,Bahia,14023.91,Ensino Superior,0,Casado,Tecnologia
25,04/10/1998,Pará,8574.47,Ensino Superior,1,Casado,Saúde
35,22/12/1988,Amapá,1815.4,Ensino Fundamental,0,Casado,Educação
21,25/04/2002,Acre,2743.57,Ensino Médio,0,Solteiro,Educação
44,31/10/1979,Mato Grosso,13203.91,Ensino Médio,0,Casado,Tecnologia
23,07/06/2000,Alagoas,8405.44,Ensino Superior,0,Divorciado,Comércio
47,02/06/1976,Rio Grande do Sul,4132.7,Ensino Fundamental,1,Casado,Comércio
20,27/04/2003,Rio Grande do Sul,3754.01,Ensino Fundamental,0,Casado,Comércio
59,21/12/1964,Santa Catarina,5467.87,Ensino Médio,0,Solteiro,Comércio
38,16/05/1985,Rio Grande do Sul,6570.58,Ensino Médio,1,Solteiro,Comércio
22,31/08/2001,Mato Grosso,3116.44,Ensino Médio,0,Divorciado,Comércio
21,19/10/2002,Piauí,11435.15,Pós-graduação,0,Solteiro,Educação
25,07/03/1999,Rondônia,4220.8,Ensino Médio,0,Casado,Comércio
61,26/12/1962,Paraíba,4882.21,Ensino Fundamental,0,Viúvo,Indústria
44,15/10/1979,Goiás,6889.59,Ensino Fundamental,3,Casado,Tecnologia
26,27/04/1997,Distrito Federal,6472.16,Ensino Médio,1,Solteiro,Educação
47,11/04/1977,Bahia,3863.41,Ensino Médio,0,Casado,Indústria
74,09/01/1950,Rondônia,7550.91,Ensino Fundamental,0,Casado,Indústria
37,23/06/1986,Rio Grande do Sul,5415.25,Ensino Médio,0,Casado,Saúde
64,02/08/1959,Rio Grande do Norte,6837.74,Ensino Médio,1,Solteiro,Indústria
49,18/10/1974,Rio Grande do Norte,5315.84,Ensino Médio,2,Casado,Tecnologia
23,06/04/2001,Goiás,6619.38,Ensino Superior,0,Casado,Saúde
38,18/03/1986,Tocantins,4086.25,Ensino Fundamental,0,Casado,Comércio
24,09/04/2000,Paraná,6894.06,Ensino Médio,1,Casado,Comércio
22,23/11/2001,Maranhão,4084.23,Ensino Médio,0,Solteiro,Saúde
22,13/09/2001,Rondônia,4863.98,Ensino Médio,2,Casado,Educação
40,27/06/1983,Pernambuco,5939.81,Ensino Médio,0,Casado,Educação
26,20/07/1997,Amazonas,7332.78,Ensino Médio,1,Solteiro,Tecnologia
41,11/02/1983,Tocantins,3709.51,Ensino Fundamental,0,Casado,Educação
35,05/06/1988,Paraná,10459.77,Ensino Médio,2,Solteiro,Tecnologia
43,17/05/1980,Alagoas,4053.05,Ensino Médio,0,Divorciado,Saúde
43,04/02/1981,Pará,10003.19,Ensino Superior,3,Casado,Educação
40,27/03/1984,Espírito Santo,3611.05,Ensino Médio,1,Casado,Saúde
25,12/10/1998,Tocantins,5386.12,Ensino Médio,3,Casado,Educação
20,27/01/2004,Sergipe,10498.26,Pós-graduação,0,Casado,Comércio
51,24/12/1972,Pernambuco,15421.41,Pós-graduação,0,Casado,Comércio
29,22/07/1994,Tocantins,9033.03,Ensino Superior,2,Casado,Indústria
43,19/06/1980,Piauí,6279.23,Ensino Médio,1,Casado,Tecnologia
85,03/10/1938,Paraíba,5391.68,Ensino Superior,2,Solteiro,Tecnologia
20,14/09/2003,Alagoas,6222.65,Ensino Médio,0,Casado,Indústria
49,12/01/1975,Ceará,8138.19,Ensino Médio,0,Casado,Tecnologia
26,17/04/1997,São Paulo,5811.81,Ensino Superior,5,Casado,Indústria
22,13/03/2002,Rio de Janeiro,2192.88,Ensino Fundamental,2,Casado,Tecnologia
21,21/07/2002,Tocantins,4439.53,Ensino Fundamental,1,Casado,Tecnologia
24,26/11/1999,Sergipe,6401.29,Ensino Médio,1,Casado,Saúde
60,15/08/1963,Tocantins,14156.42,Ensino Superior,2,Casado,Saúde
30,11/05/1993,Espírito Santo,6574.17,Ensino Superior,1,Casado,Educação
69,15/12/1954,Rio Grande do Norte,1930.38,Ensino Fundamental,0,Casado,Indústria
62,11/05/1961,Tocantins,3943.18,Ensino Fundamental,3,Solteiro,Saúde
56,16/02/1968,Mato Grosso,10044.5,Ensino Superior,3,Solteiro,Saúde
23,19/09/2000,Amapá,7288.6,Ensino Superior,1,Solteiro,Saúde
21,09/04/2003,Paraná,3323.74,Ensino Fundamental,0,Casado,Indústria
18,30/10/2005,Acre,3960.05,Ensino Médio,3,Solteiro,Comércio
35,15/06/1988,Piauí,4712.17,Ensino Médio,1,Solteiro,Indústria
42,03/04/1982,Acre,9023.65,Ensino Médio,0,Solteiro,Tecnologia
39,04/05/1984,Paraná,8192.37,Ensino Superior,1,Divorciado,Comércio
53,20/11/1970,Paraná,12198.93,Pós-graduação,1,Casado,Saúde
23,16/12/2000,Minas Gerais,2878.42,Ensino Médio,3,Divorciado,Comércio
43,15/08/1980,Tocantins,5053.62,Ensino Fundamental,0,Casado,Educação
59,19/10/1964,Distrito Federal,11235.29,Ensino Médio,0,Solteiro,Tecnologia
29,04/09/1994,Amazonas,2606.43,Ensino Fundamental,0,Casado,Educação
44,13/04/1979,Minas Gerais,8869.63,Ensino Superior,0,Casado,Educação
48,09/06/1975,Acre,15680.2,Ensino Superior,2,Solteiro,Saúde
76,08/10/1947,Rio de Janeiro,4169.66,Ensino Médio,1,Casado,Indústria
27,09/11/1996,Rio Grande do Norte,5392.57,Ensino Médio,1,Solteiro,Educação
60,27/04/1963,Mato Grosso do Sul,11082.89,Ensino Superior,0,Casado,Comércio
66,11/02/1958,Amazonas,5908.65,Ensino Médio,0,Casado,Tecnologia
60,26/12/1963,Rio Grande do Norte,2675.83,Ensino Fundamental,1,Casado,Indústria
22,10/06/2001,São Paulo,2678.64,Ensino Médio,0,Solteiro,Comércio
26,28/01/1998,Pernambuco,6282.78,Ensino Médio,3,Casado,Educação
40,07/08/1983,Amapá,5309.56,Ensino Fundamental,0,Casado,Tecnologia
44,20/09/1979,Piauí,3688.09,Ensino Fundamental,0,Casado,Comércio
35,30/08/1988,Sergipe,5717.39,Ensino Médio,0,Casado,Tecnologia
37,16/04/1986,Minas Gerais,8595.64,Ensino Médio,0,Viúvo,Saúde
26,18/04/1997,Rio Grande do Sul,5003.33,Ensino Superior,0,Casado,Tecnologia
22,29/01/2002,Amazonas,7612.16,Pós-graduação,1,Divorciado,Indústria
57,07/02/1967,Paraná,14757.25,Ensino Médio,0,Casado,Tecnologia
25,18/06/1998,Ceará,10311.06,Pós-graduação,1,Solteiro,Educação
49,20/06/1974,Rio Grande do Norte,7934.85,Ensino Médio,1,Casado,Indústria
22,17/05/2001,Mato Grosso do Sul,3795.53,Ensino Superior,0,Solteiro,Saúde
32,29/08/1991,Amazonas,4574.04,Ensino Médio,2,Divorciado,Indústria
52,30/05/1971,Maranhão,4185.53,Ensino Médio,1,Casado,Educação
41,29/08/1982,Rio Grande do Norte,2351.97,Ensino Fundamental,0,Casado,Comércio
28,27/10/1995,Rio Grande do Norte,6119.42,Ensino Médio,0,Divorciado,Comércio
64,26/12/1959,Santa Catarina,12376.47,Pós-graduação,0,Casado,Tecnologia
29,03/05/1994,Paraná,7784.3,Ensino Médio,3,Casado,Saúde
20,11/08/2003,Distrito Federal,5594.4,Ensino Médio,0,Solteiro,Saúde
29,24/06/1994,Rio Grande do Sul,6256.16,Ensino Médio,0,Divorciado,Saúde
27,06/05/1996,Pará,2767.14,Ensino Fundamental,0,Divorciado,Comércio
61,09/09/1962,Amazonas,8831.78,Ensino Médio,2,Divorciado,Comércio
56,30/08/1967,Amapá,11132.75,Ensino Médio,4,Casado,Saúde
39,25/01/1985,Bahia,7506.78,Ensino Médio,3,Solteiro,Saúde
19,08/04/2005,São Paulo,7838.37,Ensino Superior,0,Solteiro,Indústria
37,18/09/1986,Bahia,3746.99,Ensino Médio,0,Casado,Indústria
20,26/12/2003,Tocantins,10857.72,Pós-graduação,2,Solteiro,Educação
23,10/05/2000,Mato Grosso do Sul,5915.86,Ensino Médio,2,Viúvo,Educação
31,09/09/1992,Sergipe,3316.01,Ensino Médio,2,Casado,Saúde
69,27/09/1954,Pará,4523.79,Ensino Médio,0,Divorciado,Tecnologia
80,31/01/1944,Mato Grosso,6328.71,Ensino Médio,1,Casado,Tecnologia
22,29/07/2001,Minas Gerais,4553.21,Ensino Médio,1,Casado,Educação
29,03/06/1994,Rondônia,3157.82,Ensino Médio,0,Casado,Educação
24,06/04/2000,Amapá,6398.69,Ensino Médio,1,Divorciado,Comércio
32,29/01/1992,Rio Grande do Sul,3851.32,Ensino Médio,1,Solteiro,Indústria
64,01/02/1960,Alagoas,9211.87,Ensino Médio,0,Solteiro,Tecnologia
21,13/04/2002,Alagoas,8848.68,Ensino Superior,0,Divorciado,Tecnologia
73,10/05/1950,Amazonas,10148.25,Ensino Superior,1,Casado,Comércio
